# Haritha Hospitals - Schema + Data
# Entity: Employee Checkin
# Generated: 2026-08-19 19:31 IST

## Schema
Entity,Field,Type,Required,Description,Example,Valid Values / Notes
Employee Checkin,employee,Link,Yes,Employee,EMP-001,Link → Employee
Employee Checkin,time,Datetime,Yes,Check-in timestamp,2025-05-26 06:00:00,ISO datetime
Employee Checkin,log_type,Select,Yes,IN or OUT,IN,IN/OUT
Employee Checkin,device_id,Data,No,Biometric device ID,DEV-001,free text
Employee Checkin,source,Select,No,Check-in source,Manual,Manual/Biometric/Web/Email
Employee Checkin,is_off,Check,No,Off-shift checkin flag (custom field — fixes pberpqa gap),0,Custom Field 0/1
Employee Checkin,shift,Link,No,Linked shift type,Morning Regular 06:00-14:00,Link → Shift Type
Employee Checkin,company,Link,Yes,Company,Haritha Hospitals,Link → Company

## Data
employee,time,log_type,device_id,source,is_off,shift,company
EMP-1005,2025-05-28 01:28:58,IN,EMP-1005,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1005,2025-05-28 19:59:07,OUT,EMP-1005,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1005,2025-05-29 00:00:00,IN,EMP-1005,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1005,2025-05-29 00:00:00,OUT,EMP-1005,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1005,2025-05-30 08:52:53,IN,EMP-1005,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1005,2025-05-30 18:37:15,OUT,EMP-1005,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1005,2025-05-31 09:52:55,IN,EMP-1005,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1005,2025-05-31 18:57:32,OUT,EMP-1005,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1005,2025-06-01 00:00:00,IN,EMP-1005,Biometric,0,,Haritha Hospitals
EMP-1005,2025-06-01 00:00:00,OUT,EMP-1005,Biometric,0,,Haritha Hospitals
EMP-1005,2025-06-02 06:48:27,IN,EMP-1005,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1005,2025-06-02 17:45:52,OUT,EMP-1005,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1005,2025-06-03 07:42:10,IN,EMP-1005,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1005,2025-06-03 19:21:59,OUT,EMP-1005,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1005,2025-06-04 08:13:05,IN,EMP-1005,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1005,2025-06-04 18:03:39,OUT,EMP-1005,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1005,2025-06-05 08:59:35,IN,EMP-1005,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1005,2025-06-05 18:11:00,OUT,EMP-1005,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1005,2025-06-06 09:23:59,IN,EMP-1005,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1005,2025-06-06 19:58:24,OUT,EMP-1005,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1005,2025-06-07 00:00:00,IN,EMP-1005,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1005,2025-06-07 00:00:00,OUT,EMP-1005,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1005,2025-06-08 00:00:00,IN,EMP-1005,Biometric,0,,Haritha Hospitals
EMP-1005,2025-06-08 00:00:00,OUT,EMP-1005,Biometric,0,,Haritha Hospitals
EMP-1005,2025-06-09 09:06:52,IN,EMP-1005,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1005,2025-06-09 18:07:26,OUT,EMP-1005,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1005,2025-06-10 08:24:35,IN,EMP-1005,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1005,2025-06-10 23:45:10,OUT,EMP-1005,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1005,2025-06-11 01:23:12,IN,EMP-1005,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1005,2025-06-11 17:55:47,OUT,EMP-1005,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1005,2025-06-12 09:05:00,IN,EMP-1005,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1005,2025-06-12 17:38:00,OUT,EMP-1005,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1005,2025-06-13 09:25:19,IN,EMP-1005,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1005,2025-06-13 18:12:49,OUT,EMP-1005,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1005,2025-06-14 09:05:00,IN,EMP-1005,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1005,2025-06-14 17:40:00,OUT,EMP-1005,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1005,2025-06-15 00:00:00,IN,EMP-1005,Biometric,0,,Haritha Hospitals
EMP-1005,2025-06-15 00:00:00,OUT,EMP-1005,Biometric,0,,Haritha Hospitals
EMP-1005,2025-06-16 09:40:50,IN,EMP-1005,Biometric,0,G1000R0830,Haritha Hospitals
EMP-1005,2025-06-16 19:07:27,OUT,EMP-1005,Biometric,0,G1000R0830,Haritha Hospitals
EMP-1005,2025-06-17 09:05:00,IN,EMP-1005,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1005,2025-06-17 18:40:00,OUT,EMP-1005,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1005,2025-06-18 09:27:24,IN,EMP-1005,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1005,2025-06-18 18:05:10,OUT,EMP-1005,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1005,2025-06-19 09:05:00,IN,EMP-1005,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1005,2025-06-19 17:40:00,OUT,EMP-1005,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1005,2025-06-20 10:01:43,IN,EMP-1005,Biometric,0,G1000R0830,Haritha Hospitals
EMP-1005,2025-06-20 18:40:49,OUT,EMP-1005,Biometric,0,G1000R0830,Haritha Hospitals
EMP-1005,2025-06-21 00:00:00,IN,EMP-1005,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1005,2025-06-21 00:00:00,OUT,EMP-1005,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1005,2025-06-22 00:00:00,IN,EMP-1005,Biometric,0,,Haritha Hospitals
EMP-1005,2025-06-22 00:00:00,OUT,EMP-1005,Biometric,0,,Haritha Hospitals
EMP-1005,2025-06-23 00:00:00,IN,EMP-1005,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1005,2025-06-23 00:00:00,OUT,EMP-1005,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1005,2025-06-24 08:17:21,IN,EMP-1005,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1005,2025-06-24 17:51:54,OUT,EMP-1005,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1006,2025-05-26 09:16:57,IN,EMP-1006,Biometric,0,G1100R0830,Haritha Hospitals
EMP-1006,2025-05-26 20:04:04,OUT,EMP-1006,Biometric,0,G1100R0830,Haritha Hospitals
EMP-1006,2025-05-27 10:54:04,IN,EMP-1006,Biometric,0,G1100R0830,Haritha Hospitals
EMP-1006,2025-05-27 20:13:19,OUT,EMP-1006,Biometric,0,G1100R0830,Haritha Hospitals
EMP-1006,2025-05-28 11:08:31,IN,EMP-1006,Biometric,0,G1100R0830,Haritha Hospitals
EMP-1006,2025-05-28 19:53:33,OUT,EMP-1006,Biometric,0,G1100R0830,Haritha Hospitals
EMP-1006,2025-05-29 11:10:55,IN,EMP-1006,Biometric,0,G1100R0830,Haritha Hospitals
EMP-1006,2025-05-29 19:53:10,OUT,EMP-1006,Biometric,0,G1100R0830,Haritha Hospitals
EMP-1006,2025-05-30 11:05:31,IN,EMP-1006,Biometric,0,G1100R0830,Haritha Hospitals
EMP-1006,2025-05-30 20:00:56,OUT,EMP-1006,Biometric,0,G1100R0830,Haritha Hospitals
EMP-1006,2025-05-31 11:21:23,IN,EMP-1006,Biometric,0,G1100R0830,Haritha Hospitals
EMP-1006,2025-05-31 20:16:24,OUT,EMP-1006,Biometric,0,G1100R0830,Haritha Hospitals
EMP-1006,2025-06-01 00:00:00,IN,EMP-1006,Biometric,0,,Haritha Hospitals
EMP-1006,2025-06-01 00:00:00,OUT,EMP-1006,Biometric,0,,Haritha Hospitals
EMP-1006,2025-06-02 08:05:00,IN,EMP-1006,Biometric,0,M0800R0830,Haritha Hospitals
EMP-1006,2025-06-02 16:10:00,OUT,EMP-1006,Biometric,0,M0800R0830,Haritha Hospitals
EMP-1006,2025-06-03 08:23:18,IN,EMP-1006,Biometric,0,M0800R0830,Haritha Hospitals
EMP-1006,2025-06-03 17:08:50,OUT,EMP-1006,Biometric,0,M0800R0830,Haritha Hospitals
EMP-1006,2025-06-04 08:09:43,IN,EMP-1006,Biometric,0,M0800R0830,Haritha Hospitals
EMP-1006,2025-06-04 16:50:45,OUT,EMP-1006,Biometric,0,M0800R0830,Haritha Hospitals
EMP-1006,2025-06-05 08:27:47,IN,EMP-1006,Biometric,0,M0800R0830,Haritha Hospitals
EMP-1006,2025-06-05 17:08:20,OUT,EMP-1006,Biometric,0,M0800R0830,Haritha Hospitals
EMP-1006,2025-06-06 08:14:20,IN,EMP-1006,Biometric,0,M0800R0830,Haritha Hospitals
EMP-1006,2025-06-06 13:09:53,OUT,EMP-1006,Biometric,0,M0800R0830,Haritha Hospitals
EMP-1006,2025-06-07 08:19:02,IN,EMP-1006,Biometric,0,M0800R0830,Haritha Hospitals
EMP-1006,2025-06-07 17:11:40,OUT,EMP-1006,Biometric,0,M0800R0830,Haritha Hospitals
EMP-1006,2025-06-08 00:00:00,IN,EMP-1006,Biometric,0,,Haritha Hospitals
EMP-1006,2025-06-08 00:00:00,OUT,EMP-1006,Biometric,0,,Haritha Hospitals
EMP-1006,2025-06-09 09:05:00,IN,EMP-1006,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1006,2025-06-09 17:10:00,OUT,EMP-1006,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1006,2025-06-10 00:00:00,IN,EMP-1006,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1006,2025-06-10 00:00:00,OUT,EMP-1006,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1006,2025-06-11 09:10:07,IN,EMP-1006,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1006,2025-06-11 17:46:28,OUT,EMP-1006,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1006,2025-06-12 21:05:00,IN,EMP-1006,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1006,2025-06-12 17:40:00,OUT,EMP-1006,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1006,2025-06-13 09:06:01,IN,EMP-1006,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1006,2025-06-13 17:50:39,OUT,EMP-1006,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1006,2025-06-14 09:15:08,IN,EMP-1006,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1006,2025-06-14 18:07:30,OUT,EMP-1006,Biometric,0,G0900R0830,Haritha Hospitals
EMP-1006,2025-06-15 00:00:00,IN,EMP-1006,Biometric,0,,Haritha Hospitals
EMP-1006,2025-06-15 00:00:00,OUT,EMP-1006,Biometric,0,,Haritha Hospitals
EMP-1006,2025-06-16 00:00:00,IN,EMP-1006,Biometric,0,G1100R0830,Haritha Hospitals
EMP-1006,2025-06-16 00:00:00,OUT,EMP-1006,Biometric,0,G1100R0830,Haritha Hospitals
EMP-1006,2025-06-17 11:11:18,IN,EMP-1006,Biometric,0,G1100R0830,Haritha Hospitals
EMP-1006,2025-06-17 19:54:59,OUT,EMP-1006,Biometric,0,G1100R0830,Haritha Hospitals
EMP-1006,2025-06-18 11:09:45,IN,EMP-1006,Biometric,0,G1100R0830,Haritha Hospitals
EMP-1006,2025-06-18 20:00:09,OUT,EMP-1006,Biometric,0,G1100R0830,Haritha Hospitals
EMP-1006,2025-06-19 11:20:47,IN,EMP-1006,Biometric,0,G1100R0830,Haritha Hospitals
EMP-1006,2025-06-19 20:01:26,OUT,EMP-1006,Biometric,0,G1100R0830,Haritha Hospitals
EMP-1006,2025-06-20 11:30:08,IN,EMP-1006,Biometric,0,G1100R0830,Haritha Hospitals
EMP-1006,2025-06-20 20:10:17,OUT,EMP-1006,Biometric,0,G1100R0830,Haritha Hospitals
EMP-1006,2025-06-21 11:09:24,IN,EMP-1006,Biometric,0,G1100R0830,Haritha Hospitals
EMP-1006,2025-06-21 20:03:21,OUT,EMP-1006,Biometric,0,G1100R0830,Haritha Hospitals
EMP-1006,2025-06-22 00:00:00,IN,EMP-1006,Biometric,0,,Haritha Hospitals
EMP-1006,2025-06-22 00:00:00,OUT,EMP-1006,Biometric,0,,Haritha Hospitals
EMP-1006,2025-06-23 11:05:00,IN,EMP-1006,Biometric,0,G1100R0830,Haritha Hospitals
EMP-1006,2025-06-23 19:40:00,OUT,EMP-1006,Biometric,0,G1100R0830,Haritha Hospitals
EMP-1006,2025-06-24 08:25:47,IN,EMP-1006,Biometric,0,M0800R0830,Haritha Hospitals
EMP-1006,2025-06-24 17:14:42,OUT,EMP-1006,Biometric,0,M0800R0830,Haritha Hospitals
EMP-1007,2025-05-26 09:46:38,IN,EMP-1007,Biometric,0,G1000R0830,Haritha Hospitals
EMP-1007,2025-05-26 18:28:52,OUT,EMP-1007,Biometric,0,G1000R0830,Haritha Hospitals
EMP-1007,2025-05-27 10:03:29,IN,EMP-1007,Biometric,0,G1000R0830,Haritha Hospitals
EMP-1007,2025-05-27 18:46:48,OUT,EMP-1007,Biometric,0,G1000R0830,Haritha Hospitals
EMP-1007,2025-05-28 10:13:00,IN,EMP-1007,Biometric,0,G1000R0830,Haritha Hospitals
EMP-1007,2025-05-28 18:53:05,OUT,EMP-1007,Biometric,0,G1000R0830,Haritha Hospitals
EMP-1007,2025-05-29 09:37:56,IN,EMP-1007,Biometric,0,G1000R0830,Haritha Hospitals
EMP-1007,2025-05-29 18:14:39,OUT,EMP-1007,Biometric,0,G1000R0830,Haritha Hospitals
EMP-1007,2025-05-30 00:00:00,IN,EMP-1007,Biometric,0,G1000R0830,Haritha Hospitals
EMP-1007,2025-05-30 00:00:00,OUT,EMP-1007,Biometric,0,G1000R0830,Haritha Hospitals
EMP-1007,2025-05-31 00:00:00,IN,EMP-1007,Biometric,0,G1000R0830,Haritha Hospitals
EMP-1007,2025-05-31 00:00:00,OUT,EMP-1007,Biometric,0,G1000R0830,Haritha Hospitals
EMP-1007,2025-06-01 09:15:20,IN,EMP-1007,Biometric,0,,Haritha Hospitals
EMP-1007,2025-06-01 18:14:06,OUT,EMP-1007,Biometric,0,,Haritha Hospitals
EMP-1007,2025-06-02 16:45:00,IN,EMP-1007,Biometric,0,G1000R0830,Haritha Hospitals
EMP-1007,2025-06-02 09:41:00,OUT,EMP-1007,Biometric,0,G1000R0830,Haritha Hospitals
EMP-1007,2025-06-03 10:00:00,IN,EMP-1007,Biometric,0,G1000R0830,Haritha Hospitals
EMP-1007,2025-06-03 18:30:00,OUT,EMP-1007,Biometric,0,G1000R0830,Haritha Hospitals
EMP-1007,2025-06-04 15:23:00,IN,EMP-1007,Biometric,0,G1000R0830,Haritha Hospitals
EMP-1007,2025-06-04 09:00:00,OUT,EMP-1007,Biometric,0,G1000R0830,Haritha Hospitals
EMP-1007,2025-06-05 02:10:48,IN,EMP-1007,Biometric,0,G1000R0830,Haritha Hospitals
EMP-1007,2025-06-05 16:04:43,OUT,EMP-1007,Biometric,0,G1000R0830,Haritha Hospitals
EMP-1007,2025-06-06 17:05:13,IN,EMP-1007,Biometric,0,N1700S1600,Haritha Hospitals
EMP-1007,2025-06-06 09:57:00,OUT,EMP-1007,Biometric,0,N1700S1600,Haritha Hospitals
EMP-1007,2025-06-07 10:00:00,IN,EMP-1007,Biometric,0,G1000R0830,Haritha Hospitals
EMP-1007,2025-06-07 18:30:00,OUT,EMP-1007,Biometric,0,G1000R0830,Haritha Hospitals
EMP-1007,2025-06-08 00:00:00,IN,EMP-1007,Biometric,0,,Haritha Hospitals
EMP-1007,2025-06-08 00:00:00,OUT,EMP-1007,Biometric,0,,Haritha Hospitals
EMP-1007,2025-06-09 00:00:00,IN,EMP-1007,Biometric,0,G1000R0830,Haritha Hospitals
EMP-1007,2025-06-09 00:00:00,OUT,EMP-1007,Biometric,0,G1000R0830,Haritha Hospitals
EMP-1007,2025-06-10 00:00:00,IN,EMP-1007,Biometric,0,G1000R0830,Haritha Hospitals
EMP-1007,2025-06-10 00:00:00,OUT,EMP-1007,Biometric,0,G1000R0830,Haritha Hospitals
EMP-1007,2025-06-11 09:54:25,IN,EMP-1007,Biometric,0,G1000R0830,Haritha Hospitals
EMP-1007,2025-06-11 18:35:23,OUT,EMP-1007,Biometric,0,G1000R0830,Haritha Hospitals
EMP-1007,2025-06-12 09:59:27,IN,EMP-1007,Biometric,0,G1000R0830,Haritha Hospitals
EMP-1007,2025-06-12 18:47:06,OUT,EMP-1007,Biometric,0,G1000R0830,Haritha Hospitals
EMP-1007,2025-06-13 09:50:33,IN,EMP-1007,Biometric,0,G1000R0830,Haritha Hospitals
EMP-1007,2025-06-13 18:39:45,OUT,EMP-1007,Biometric,0,G1000R0830,Haritha Hospitals
EMP-1007,2025-06-14 09:56:41,IN,EMP-1007,Biometric,0,G1000R0830,Haritha Hospitals
EMP-1007,2025-06-14 20:08:47,OUT,EMP-1007,Biometric,0,G1000R0830,Haritha Hospitals
EMP-1007,2025-06-15 00:00:00,IN,EMP-1007,Biometric,0,,Haritha Hospitals
EMP-1007,2025-06-15 00:00:00,OUT,EMP-1007,Biometric,0,,Haritha Hospitals
EMP-1007,2025-06-16 10:04:49,IN,EMP-1007,Biometric,0,G1000R0830,Haritha Hospitals
EMP-1007,2025-06-16 18:34:30,OUT,EMP-1007,Biometric,0,G1000R0830,Haritha Hospitals
EMP-1007,2025-06-17 17:10:03,IN,EMP-1007,Biometric,0,N1700S1600,Haritha Hospitals
EMP-1007,2025-06-17 09:58:58,OUT,EMP-1007,Biometric,0,N1700S1600,Haritha Hospitals
EMP-1007,2025-06-18 00:02:46,IN,EMP-1007,Biometric,0,G1000R0830,Haritha Hospitals
EMP-1007,2025-06-18 09:58:58,OUT,EMP-1007,Biometric,0,G1000R0830,Haritha Hospitals
EMP-1007,2025-06-19 09:59:40,IN,EMP-1007,Biometric,0,G1000R0830,Haritha Hospitals
EMP-1007,2025-06-19 18:51:44,OUT,EMP-1007,Biometric,0,G1000R0830,Haritha Hospitals
EMP-1007,2025-06-20 09:55:31,IN,EMP-1007,Biometric,0,G1000R0830,Haritha Hospitals
EMP-1007,2025-06-20 18:32:07,OUT,EMP-1007,Biometric,0,G1000R0830,Haritha Hospitals
EMP-1007,2025-06-21 00:00:00,IN,EMP-1007,Biometric,0,G1000R0830,Haritha Hospitals
EMP-1007,2025-06-21 00:00:00,OUT,EMP-1007,Biometric,0,G1000R0830,Haritha Hospitals
EMP-1007,2025-06-22 00:00:00,IN,EMP-1007,Biometric,0,,Haritha Hospitals
EMP-1007,2025-06-22 00:00:00,OUT,EMP-1007,Biometric,0,,Haritha Hospitals
EMP-1007,2025-06-23 10:08:49,IN,EMP-1007,Biometric,0,G1000R0830,Haritha Hospitals
EMP-1007,2025-06-23 18:48:23,OUT,EMP-1007,Biometric,0,G1000R0830,Haritha Hospitals
EMP-1007,2025-06-24 10:00:00,IN,EMP-1007,Biometric,0,G1000R0830,Haritha Hospitals
EMP-1007,2025-06-24 18:39:00,OUT,EMP-1007,Biometric,0,G1000R0830,Haritha Hospitals
EMP-1008,2025-05-26 12:30:26,IN,EMP-1008,Biometric,0,A1200R0830,Haritha Hospitals
EMP-1008,2025-05-26 21:16:36,OUT,EMP-1008,Biometric,0,A1200R0830,Haritha Hospitals
EMP-1008,2025-05-27 12:23:43,IN,EMP-1008,Biometric,0,A1200R0830,Haritha Hospitals
EMP-1008,2025-05-27 21:46:52,OUT,EMP-1008,Biometric,0,A1200R0830,Haritha Hospitals
EMP-1008,2025-05-28 12:21:13,IN,EMP-1008,Biometric,0,A1200R0830,Haritha Hospitals
EMP-1008,2025-05-28 21:08:40,OUT,EMP-1008,Biometric,0,A1200R0830,Haritha Hospitals
EMP-1008,2025-05-29 12:10:00,IN,EMP-1008,Biometric,0,A1200R0830,Haritha Hospitals
EMP-1008,2025-05-29 20:45:00,OUT,EMP-1008,Biometric,0,A1200R0830,Haritha Hospitals
EMP-1008,2025-05-30 12:21:18,IN,EMP-1008,Biometric,0,A1200R0830,Haritha Hospitals
EMP-1008,2025-05-30 21:04:22,OUT,EMP-1008,Biometric,0,A1200R0830,Haritha Hospitals
EMP-1008,2025-05-31 12:22:56,IN,EMP-1008,Biometric,0,A1200R0830,Haritha Hospitals
EMP-1008,2025-05-31 21:01:26,OUT,EMP-1008,Biometric,0,A1200R0830,Haritha Hospitals
EMP-1008,2025-06-01 00:00:00,IN,EMP-1008,Biometric,0,,Haritha Hospitals
EMP-1008,2025-06-01 00:00:00,OUT,EMP-1008,Biometric,0,,Haritha Hospitals
EMP-1008,2025-06-02 12:29:29,IN,EMP-1008,Biometric,0,A1200R0830,Haritha Hospitals
EMP-1008,2025-06-02 21:05:56,OUT,EMP-1008,Biometric,0,A1200R0830,Haritha Hospitals
EMP-1008,2025-06-03 12:14:39,IN,EMP-1008,Biometric,0,A1200R0830,Haritha Hospitals
EMP-1008,2025-06-03 21:05:24,OUT,EMP-1008,Biometric,0,A1200R0830,Haritha Hospitals
EMP-1008,2025-06-04 12:04:00,IN,EMP-1008,Biometric,0,A1200R0830,Haritha Hospitals
EMP-1008,2025-06-04 20:45:00,OUT,EMP-1008,Biometric,0,A1200R0830,Haritha Hospitals
EMP-1008,2025-06-05 12:33:11,IN,EMP-1008,Biometric,0,A1200R0830,Haritha Hospitals
EMP-1008,2025-06-05 21:04:26,OUT,EMP-1008,Biometric,0,A1200R0830,Haritha Hospitals
EMP-1008,2025-06-06 00:00:00,IN,EMP-1008,Biometric,0,A1200R0830,Haritha Hospitals
EMP-1008,2025-06-06 00:00:00,OUT,EMP-1008,Biometric,0,A1200R0830,Haritha Hospitals
EMP-1008,2025-06-07 12:29:15,IN,EMP-1008,Biometric,0,A1200R0830,Haritha Hospitals
EMP-1008,2025-06-07 21:06:25,OUT,EMP-1008,Biometric,0,A1200R0830,Haritha Hospitals
EMP-1008,2025-06-08 00:00:00,IN,EMP-1008,Biometric,0,,Haritha Hospitals
EMP-1008,2025-06-08 00:00:00,OUT,EMP-1008,Biometric,0,,Haritha Hospitals
EMP-1008,2025-06-09 12:05:00,IN,EMP-1008,Biometric,0,A1200R0830,Haritha Hospitals
EMP-1008,2025-06-09 20:41:00,OUT,EMP-1008,Biometric,0,A1200R0830,Haritha Hospitals
EMP-1008,2025-06-10 12:22:26,IN,EMP-1008,Biometric,0,A1200R0830,Haritha Hospitals
EMP-1008,2025-06-10 21:40:56,OUT,EMP-1008,Biometric,0,A1200R0830,Haritha Hospitals
EMP-1008,2025-06-11 12:01:06,IN,EMP-1008,Biometric,0,A1200R0830,Haritha Hospitals
EMP-1008,2025-06-11 20:54:58,OUT,EMP-1008,Biometric,0,A1200R0830,Haritha Hospitals
EMP-1008,2025-06-12 12:24:26,IN,EMP-1008,Biometric,0,A1200R0830,Haritha Hospitals
EMP-1008,2025-06-12 21:03:50,OUT,EMP-1008,Biometric,0,A1200R0830,Haritha Hospitals
EMP-1008,2025-06-13 12:10:00,IN,EMP-1008,Biometric,0,A1200R0830,Haritha Hospitals
EMP-1008,2025-06-13 20:43:00,OUT,EMP-1008,Biometric,0,A1200R0830,Haritha Hospitals
EMP-1008,2025-06-14 12:30:44,IN,EMP-1008,Biometric,0,A1200R0830,Haritha Hospitals
EMP-1008,2025-06-14 21:13:40,OUT,EMP-1008,Biometric,0,A1200R0830,Haritha Hospitals
EMP-1008,2025-06-15 00:00:00,IN,EMP-1008,Biometric,0,,Haritha Hospitals
EMP-1008,2025-06-15 00:00:00,OUT,EMP-1008,Biometric,0,,Haritha Hospitals
EMP-1008,2025-06-16 12:28:49,IN,EMP-1008,Biometric,0,A1200R0830,Haritha Hospitals
EMP-1008,2025-06-16 21:00:35,OUT,EMP-1008,Biometric,0,A1200R0830,Haritha Hospitals
EMP-1008,2025-06-17 12:29:20,IN,EMP-1008,Biometric,0,A1200R0830,Haritha Hospitals
EMP-1008,2025-06-17 21:01:05,OUT,EMP-1008,Biometric,0,A1200R0830,Haritha Hospitals
EMP-1008,2025-06-18 12:10:00,IN,EMP-1008,Biometric,0,A1200R0830,Haritha Hospitals
EMP-1008,2025-06-18 20:50:00,OUT,EMP-1008,Biometric,0,A1200R0830,Haritha Hospitals
EMP-1008,2025-06-19 12:24:14,IN,EMP-1008,Biometric,0,A1200R0830,Haritha Hospitals
EMP-1008,2025-06-19 21:02:07,OUT,EMP-1008,Biometric,0,A1200R0830,Haritha Hospitals
EMP-1008,2025-06-20 12:28:19,IN,EMP-1008,Biometric,0,A1200R0830,Haritha Hospitals
EMP-1008,2025-06-20 21:09:46,OUT,EMP-1008,Biometric,0,A1200R0830,Haritha Hospitals
EMP-1008,2025-06-21 12:29:59,IN,EMP-1008,Biometric,0,A1200R0830,Haritha Hospitals
EMP-1008,2025-06-21 21:01:41,OUT,EMP-1008,Biometric,0,A1200R0830,Haritha Hospitals
EMP-1008,2025-06-22 00:00:00,IN,EMP-1008,Biometric,0,,Haritha Hospitals
EMP-1008,2025-06-22 00:00:00,OUT,EMP-1008,Biometric,0,,Haritha Hospitals
EMP-1008,2025-06-23 12:29:15,IN,EMP-1008,Biometric,0,A1200R0830,Haritha Hospitals
EMP-1008,2025-06-23 21:12:36,OUT,EMP-1008,Biometric,0,A1200R0830,Haritha Hospitals
EMP-1008,2025-06-24 12:05:00,IN,EMP-1008,Biometric,0,A1200R0830,Haritha Hospitals
EMP-1008,2025-06-24 20:40:00,OUT,EMP-1008,Biometric,0,A1200R0830,Haritha Hospitals
EMP-1009,2025-05-26 17:34:53,IN,EMP-1009,Biometric,0,N1700S1600,Haritha Hospitals
EMP-1009,2025-05-26 10:13:31,OUT,EMP-1009,Biometric,0,N1700S1600,Haritha Hospitals
EMP-1009,2025-05-27 17:11:01,IN,EMP-1009,Biometric,0,N1700S1600,Haritha Hospitals
EMP-1009,2025-05-27 10:10:12,OUT,EMP-1009,Biometric,0,N1700S1600,Haritha Hospitals
EMP-1009,2025-05-28 17:33:32,IN,EMP-1009,Biometric,0,N1700S1600,Haritha Hospitals
EMP-1009,2025-05-28 10:07:44,OUT,EMP-1009,Biometric,0,N1700S1600,Haritha Hospitals
EMP-1009,2025-05-29 17:40:47,IN,EMP-1009,Biometric,0,N1700S1600,Haritha Hospitals
EMP-1009,2025-05-29 10:49:47,OUT,EMP-1009,Biometric,0,N1700S1600,Haritha Hospitals
EMP-1009,2025-05-30 17:03:41,IN,EMP-1009,Biometric,0,N1700S1600,Haritha Hospitals
EMP-1009,2025-05-30 10:04:35,OUT,EMP-1009,Biometric,0,N1700S1600,Haritha Hospitals
EMP-1009,2025-05-31 17:33:23,IN,EMP-1009,Biometric,0,N1700S1600,Haritha Hospitals
EMP-1009,2025-05-31 09:45:24,OUT,EMP-1009,Biometric,0,N1700S1600,Haritha Hospitals
EMP-1009,2025-06-01 09:45:24,IN,EMP-1009,Biometric,0,,Haritha Hospitals
EMP-1009,2025-06-01 16:59:36,OUT,EMP-1009,Biometric,0,,Haritha Hospitals
EMP-1009,2025-06-02 17:42:35,IN,EMP-1009,Biometric,0,N1700S1600,Haritha Hospitals
EMP-1009,2025-06-02 10:15:08,OUT,EMP-1009,Biometric,0,N1700S1600,Haritha Hospitals
