# Haritha Hospitals - Schema + Data
# Entity: Shift Assignment
# Generated: 2026-08-19 19:31 IST

## Schema
Entity,Field,Type,Required,Description,Example,Valid Values / Notes
Shift Assignment,employee,Link,Yes,Employee,EMP-001,Link → Employee
Shift Assignment,shift_type,Link,Yes,Shift type to assign,Morning Regular 06:00-14:00,Link → Shift Type
Shift Assignment,start_date,Date,Yes,First day of the assignment,2025-05-26,ISO date — supports multi-date SAs (per pberpqa M15)
Shift Assignment,end_date,Date,No,Last day of the assignment,2025-06-24,ISO date — leave empty for open-ended
Shift Assignment,status,Select,Yes,Assignment status,Active,Active/Inactive
Shift Assignment,docstatus,Int,Yes,Document submit status,1,0=Draft / 1=Submitted / 2=Cancelled
Shift Assignment,company,Link,Yes,Company,Haritha Hospitals,Link → Company
Shift Assignment,shift_location,Link,No,Optional shift location override,,Link → Shift Location

## Data
employee,shift_type,start_date,end_date,status,docstatus,company,shift_location
EMP-1012,A1200R0830,2025-06-09,2025-06-09,Active,1,Haritha Hospitals,
EMP-1012,G1100R0830,2025-06-10,2025-06-10,Active,1,Haritha Hospitals,
EMP-1012,G1100R0830,2025-06-11,2025-06-11,Active,1,Haritha Hospitals,
EMP-1012,G1100R0830,2025-06-12,2025-06-12,Active,1,Haritha Hospitals,
EMP-1012,G1100R0830,2025-06-13,2025-06-13,Active,1,Haritha Hospitals,
EMP-1012,A1200R0830,2025-06-14,2025-06-14,Active,1,Haritha Hospitals,
EMP-1012,G1100R0830,2025-06-16,2025-06-16,Active,1,Haritha Hospitals,
EMP-1012,G1100R0830,2025-06-17,2025-06-17,Active,1,Haritha Hospitals,
EMP-1012,G1100R0830,2025-06-18,2025-06-18,Active,1,Haritha Hospitals,
EMP-1012,A1200R0830,2025-06-19,2025-06-19,Active,1,Haritha Hospitals,
EMP-1012,G1100R0830,2025-06-20,2025-06-20,Active,1,Haritha Hospitals,
EMP-1012,G1100R0830,2025-06-21,2025-06-21,Active,1,Haritha Hospitals,
EMP-1012,G1100R0830,2025-06-23,2025-06-23,Active,1,Haritha Hospitals,
EMP-1012,G1100R0830,2025-06-24,2025-06-24,Active,1,Haritha Hospitals,
EMP-1013,M0800R0600,2025-05-27,2025-05-27,Active,1,Haritha Hospitals,
EMP-1013,M0800R0600,2025-05-28,2025-05-28,Active,1,Haritha Hospitals,
EMP-1013,M0800R0600,2025-05-29,2025-05-29,Active,1,Haritha Hospitals,
EMP-1013,M0800R0600,2025-05-30,2025-05-30,Active,1,Haritha Hospitals,
EMP-1013,M0800R0600,2025-05-31,2025-05-31,Active,1,Haritha Hospitals,
EMP-1013,M0800R0600,2025-06-02,2025-06-02,Active,1,Haritha Hospitals,
EMP-1013,M0800R0600,2025-06-03,2025-06-03,Active,1,Haritha Hospitals,
EMP-1013,N2000R1200,2025-06-05,2025-06-05,Active,1,Haritha Hospitals,
EMP-1013,N2000R1200,2025-06-06,2025-06-06,Active,1,Haritha Hospitals,
EMP-1013,N2000R1200,2025-06-07,2025-06-07,Active,1,Haritha Hospitals,
EMP-1013,N2000R1200,2025-06-08,2025-06-08,Active,1,Haritha Hospitals,
EMP-1013,N2000R1200,2025-06-09,2025-06-09,Active,1,Haritha Hospitals,
EMP-1013,N2000R1200,2025-06-10,2025-06-10,Active,1,Haritha Hospitals,
EMP-1013,N2000R1200,2025-06-11,2025-06-11,Active,1,Haritha Hospitals,
EMP-1013,N2000R1200,2025-06-12,2025-06-12,Active,1,Haritha Hospitals,
EMP-1013,N2000R1200,2025-06-14,2025-06-14,Active,1,Haritha Hospitals,
EMP-1013,M0800R0600,2025-06-15,2025-06-15,Active,1,Haritha Hospitals,
EMP-1013,M0800R0600,2025-06-16,2025-06-16,Active,1,Haritha Hospitals,
EMP-1013,M0800R0600,2025-06-17,2025-06-17,Active,1,Haritha Hospitals,
EMP-1013,M0800R0600,2025-06-18,2025-06-18,Active,1,Haritha Hospitals,
EMP-1013,M0800R0600,2025-06-19,2025-06-19,Active,1,Haritha Hospitals,
EMP-1013,M0800R0600,2025-06-20,2025-06-20,Active,1,Haritha Hospitals,
EMP-1013,M0800R0600,2025-06-21,2025-06-21,Active,1,Haritha Hospitals,
EMP-1013,N2000R1200,2025-06-22,2025-06-22,Active,1,Haritha Hospitals,
EMP-1013,M0800R0600,2025-06-23,2025-06-23,Active,1,Haritha Hospitals,
EMP-1013,M0800R0600,2025-06-24,2025-06-24,Active,1,Haritha Hospitals,
EMP-1014,G0900R0830,2025-05-26,2025-05-26,Active,1,Haritha Hospitals,
EMP-1014,M0700R0830,2025-05-27,2025-05-27,Active,1,Haritha Hospitals,
EMP-1014,G0900R0830,2025-05-28,2025-05-28,Active,1,Haritha Hospitals,
EMP-1014,M0700R0830,2025-05-29,2025-05-29,Active,1,Haritha Hospitals,
EMP-1014,M0600R0830,2025-05-30,2025-05-30,Active,1,Haritha Hospitals,
EMP-1014,G0900R0830,2025-05-31,2025-05-31,Active,1,Haritha Hospitals,
EMP-1014,G0900R0830,2025-06-01,2025-06-01,Active,1,Haritha Hospitals,
EMP-1014,G0900R0830,2025-06-03,2025-06-03,Active,1,Haritha Hospitals,
EMP-1014,G0900R0830,2025-06-04,2025-06-04,Active,1,Haritha Hospitals,
EMP-1014,G0900R0830,2025-06-05,2025-06-05,Active,1,Haritha Hospitals,
EMP-1014,G0900R0830,2025-06-06,2025-06-06,Active,1,Haritha Hospitals,
EMP-1014,G0900R0830,2025-06-07,2025-06-07,Active,1,Haritha Hospitals,
EMP-1014,G0900R0830,2025-06-08,2025-06-08,Active,1,Haritha Hospitals,
EMP-1014,G0900R0830,2025-06-09,2025-06-09,Active,1,Haritha Hospitals,
EMP-1014,G0900R0830,2025-06-11,2025-06-11,Active,1,Haritha Hospitals,
EMP-1014,G0900R0830,2025-06-12,2025-06-12,Active,1,Haritha Hospitals,
EMP-1014,G0900R0830,2025-06-13,2025-06-13,Active,1,Haritha Hospitals,
EMP-1014,G0900R0830,2025-06-14,2025-06-14,Active,1,Haritha Hospitals,
EMP-1014,G0900R0830,2025-06-15,2025-06-15,Active,1,Haritha Hospitals,
EMP-1014,G0900R0830,2025-06-17,2025-06-17,Active,1,Haritha Hospitals,
EMP-1014,G0900R0830,2025-06-18,2025-06-18,Active,1,Haritha Hospitals,
EMP-1014,G0900R0830,2025-06-19,2025-06-19,Active,1,Haritha Hospitals,
EMP-1014,G0900R0830,2025-06-20,2025-06-20,Active,1,Haritha Hospitals,
EMP-1014,G0900R0830,2025-06-21,2025-06-21,Active,1,Haritha Hospitals,
EMP-1014,G0900R0830,2025-06-22,2025-06-22,Active,1,Haritha Hospitals,
EMP-1014,G0900R0830,2025-06-23,2025-06-23,Active,1,Haritha Hospitals,
EMP-1015,G0900R0830,2025-05-26,2025-05-26,Active,1,Haritha Hospitals,
EMP-1015,G0900R0830,2025-05-27,2025-05-27,Active,1,Haritha Hospitals,
EMP-1015,G0900R0830,2025-05-28,2025-05-28,Active,1,Haritha Hospitals,
EMP-1015,G0900R0830,2025-05-29,2025-05-29,Active,1,Haritha Hospitals,
EMP-1015,G0900R0830,2025-05-30,2025-05-30,Active,1,Haritha Hospitals,
EMP-1015,G0900R0830,2025-05-31,2025-05-31,Active,1,Haritha Hospitals,
EMP-1015,G0900R0830,2025-06-02,2025-06-02,Active,1,Haritha Hospitals,
EMP-1015,G0900R0830,2025-06-03,2025-06-03,Active,1,Haritha Hospitals,
EMP-1015,A1200R0830,2025-06-04,2025-06-04,Active,1,Haritha Hospitals,
EMP-1015,G0900R0830,2025-06-05,2025-06-05,Active,1,Haritha Hospitals,
EMP-1015,G0900R0830,2025-06-06,2025-06-06,Active,1,Haritha Hospitals,
EMP-1015,G0900R0830,2025-06-07,2025-06-07,Active,1,Haritha Hospitals,
EMP-1015,G0900R0830,2025-06-09,2025-06-09,Active,1,Haritha Hospitals,
EMP-1015,G0900R0830,2025-06-10,2025-06-10,Active,1,Haritha Hospitals,
EMP-1015,G0900R0830,2025-06-11,2025-06-11,Active,1,Haritha Hospitals,
EMP-1015,G0900R0830,2025-06-12,2025-06-12,Active,1,Haritha Hospitals,
EMP-1015,G0900R0830,2025-06-13,2025-06-13,Active,1,Haritha Hospitals,
EMP-1015,G0900R0830,2025-06-14,2025-06-14,Active,1,Haritha Hospitals,
EMP-1015,G0900R0830,2025-06-16,2025-06-16,Active,1,Haritha Hospitals,
EMP-1015,G0900R0830,2025-06-17,2025-06-17,Active,1,Haritha Hospitals,
EMP-1015,G0900R0830,2025-06-18,2025-06-18,Active,1,Haritha Hospitals,
EMP-1015,G0900R0830,2025-06-19,2025-06-19,Active,1,Haritha Hospitals,
EMP-1015,G0900R0830,2025-06-20,2025-06-20,Active,1,Haritha Hospitals,
EMP-1015,G0900R0830,2025-06-21,2025-06-21,Active,1,Haritha Hospitals,
EMP-1015,G0900R0830,2025-06-23,2025-06-23,Active,1,Haritha Hospitals,
EMP-1015,G0900R0830,2025-06-24,2025-06-24,Active,1,Haritha Hospitals,
EMP-1016,G1100R0830,2025-05-26,2025-05-26,Active,1,Haritha Hospitals,
EMP-1016,G1000R0830,2025-05-27,2025-05-27,Active,1,Haritha Hospitals,
EMP-1016,G1000R0830,2025-05-28,2025-05-28,Active,1,Haritha Hospitals,
EMP-1016,G1000R0830,2025-05-29,2025-05-29,Active,1,Haritha Hospitals,
EMP-1016,G1000R0830,2025-05-30,2025-05-30,Active,1,Haritha Hospitals,
EMP-1016,G1100R0830,2025-05-31,2025-05-31,Active,1,Haritha Hospitals,
EMP-1016,G1000R0830,2025-06-02,2025-06-02,Active,1,Haritha Hospitals,
EMP-1016,G1000R0830,2025-06-03,2025-06-03,Active,1,Haritha Hospitals,
EMP-1016,G1100R0830,2025-06-04,2025-06-04,Active,1,Haritha Hospitals,
EMP-1016,G1000R0830,2025-06-05,2025-06-05,Active,1,Haritha Hospitals,
EMP-1016,G1000R0830,2025-06-06,2025-06-06,Active,1,Haritha Hospitals,
EMP-1016,G1000R0830,2025-06-07,2025-06-07,Active,1,Haritha Hospitals,
EMP-1016,G1000R0830,2025-06-09,2025-06-09,Active,1,Haritha Hospitals,
EMP-1016,G1000R0830,2025-06-10,2025-06-10,Active,1,Haritha Hospitals,
EMP-1016,G1000R0830,2025-06-11,2025-06-11,Active,1,Haritha Hospitals,
EMP-1016,G1000R0830,2025-06-12,2025-06-12,Active,1,Haritha Hospitals,
EMP-1016,G1000R0830,2025-06-13,2025-06-13,Active,1,Haritha Hospitals,
EMP-1016,G1000R0830,2025-06-14,2025-06-14,Active,1,Haritha Hospitals,
EMP-1016,G1000R0830,2025-06-16,2025-06-16,Active,1,Haritha Hospitals,
EMP-1016,G1000R0830,2025-06-17,2025-06-17,Active,1,Haritha Hospitals,
EMP-1016,G1000R0830,2025-06-18,2025-06-18,Active,1,Haritha Hospitals,
EMP-1016,G1000R0830,2025-06-19,2025-06-19,Active,1,Haritha Hospitals,
EMP-1016,G1000R0830,2025-06-20,2025-06-20,Active,1,Haritha Hospitals,
EMP-1016,G1100R0830,2025-06-21,2025-06-21,Active,1,Haritha Hospitals,
EMP-1016,G1000R0830,2025-06-23,2025-06-23,Active,1,Haritha Hospitals,
EMP-1016,G1000R0830,2025-06-24,2025-06-24,Active,1,Haritha Hospitals,
EMP-1017,G1200R0800,2025-05-26,2025-05-26,Active,1,Haritha Hospitals,
EMP-1017,G1200R0800,2025-05-27,2025-05-27,Active,1,Haritha Hospitals,
EMP-1017,G1200R0800,2025-05-28,2025-05-28,Active,1,Haritha Hospitals,
EMP-1017,G1200R0800,2025-05-30,2025-05-30,Active,1,Haritha Hospitals,
EMP-1017,G1200R0800,2025-05-31,2025-05-31,Active,1,Haritha Hospitals,
EMP-1017,G1200R0800,2025-06-02,2025-06-02,Active,1,Haritha Hospitals,
EMP-1017,G1200R0800,2025-06-03,2025-06-03,Active,1,Haritha Hospitals,
EMP-1017,G1200R0800,2025-06-04,2025-06-04,Active,1,Haritha Hospitals,
EMP-1017,G1200R0800,2025-06-05,2025-06-05,Active,1,Haritha Hospitals,
EMP-1017,G1200R0800,2025-06-06,2025-06-06,Active,1,Haritha Hospitals,
EMP-1017,G1200R0800,2025-06-07,2025-06-07,Active,1,Haritha Hospitals,
EMP-1017,G1200R0800,2025-06-09,2025-06-09,Active,1,Haritha Hospitals,
EMP-1017,G1200R0800,2025-06-10,2025-06-10,Active,1,Haritha Hospitals,
EMP-1017,G1200R0800,2025-06-11,2025-06-11,Active,1,Haritha Hospitals,
EMP-1017,G1200R0800,2025-06-12,2025-06-12,Active,1,Haritha Hospitals,
EMP-1017,G1200R0800,2025-06-13,2025-06-13,Active,1,Haritha Hospitals,
EMP-1017,G1200R0800,2025-06-14,2025-06-14,Active,1,Haritha Hospitals,
EMP-1017,G1200R0800,2025-06-16,2025-06-16,Active,1,Haritha Hospitals,
EMP-1017,G1200R0800,2025-06-17,2025-06-17,Active,1,Haritha Hospitals,
EMP-1017,G1200R0800,2025-06-18,2025-06-18,Active,1,Haritha Hospitals,
EMP-1017,G1200R0800,2025-06-19,2025-06-19,Active,1,Haritha Hospitals,
EMP-1017,G1200R0800,2025-06-20,2025-06-20,Active,1,Haritha Hospitals,
EMP-1017,G1200R0800,2025-06-21,2025-06-21,Active,1,Haritha Hospitals,
EMP-1017,G1200R0800,2025-06-22,2025-06-22,Active,1,Haritha Hospitals,
EMP-1017,G1200R0800,2025-06-23,2025-06-23,Active,1,Haritha Hospitals,
EMP-1017,G1200R0800,2025-06-24,2025-06-24,Active,1,Haritha Hospitals,
EMP-1018,A1400R0600,2025-05-26,2025-05-26,Active,1,Haritha Hospitals,
EMP-1018,A1400R0600,2025-05-27,2025-05-27,Active,1,Haritha Hospitals,
EMP-1018,A1400R0600,2025-05-29,2025-05-29,Active,1,Haritha Hospitals,
EMP-1018,M0800R0600,2025-05-30,2025-05-30,Active,1,Haritha Hospitals,
EMP-1018,M0800R0600,2025-05-31,2025-05-31,Active,1,Haritha Hospitals,
EMP-1018,M0800R0600,2025-06-01,2025-06-01,Active,1,Haritha Hospitals,
EMP-1018,M0800R0600,2025-06-02,2025-06-02,Active,1,Haritha Hospitals,
EMP-1018,M0800R0600,2025-06-04,2025-06-04,Active,1,Haritha Hospitals,
EMP-1018,M0800R0600,2025-06-05,2025-06-05,Active,1,Haritha Hospitals,
EMP-1018,N2000R1200,2025-06-06,2025-06-06,Active,1,Haritha Hospitals,
EMP-1018,M0800R0600,2025-06-07,2025-06-07,Active,1,Haritha Hospitals,
EMP-1018,N2000R1200,2025-06-08,2025-06-08,Active,1,Haritha Hospitals,
EMP-1018,N2000R1200,2025-06-09,2025-06-09,Active,1,Haritha Hospitals,
EMP-1018,N2000R1200,2025-06-10,2025-06-10,Active,1,Haritha Hospitals,
EMP-1018,N2000R1200,2025-06-11,2025-06-11,Active,1,Haritha Hospitals,
EMP-1018,N2000R1200,2025-06-12,2025-06-12,Active,1,Haritha Hospitals,
EMP-1018,N2000R1200,2025-06-13,2025-06-13,Active,1,Haritha Hospitals,
EMP-1018,N2000R1200,2025-06-14,2025-06-14,Active,1,Haritha Hospitals,
EMP-1018,N2000R1200,2025-06-15,2025-06-15,Active,1,Haritha Hospitals,
EMP-1018,N2000R1200,2025-06-16,2025-06-16,Active,1,Haritha Hospitals,
EMP-1018,N2000R1200,2025-06-17,2025-06-17,Active,1,Haritha Hospitals,
EMP-1018,M0800R0600,2025-06-18,2025-06-18,Active,1,Haritha Hospitals,
EMP-1018,A1400R0600,2025-06-20,2025-06-20,Active,1,Haritha Hospitals,
EMP-1018,A1400R0600,2025-06-21,2025-06-21,Active,1,Haritha Hospitals,
EMP-1018,A1400R0600,2025-06-22,2025-06-22,Active,1,Haritha Hospitals,
EMP-1018,A1400R0600,2025-06-24,2025-06-24,Active,1,Haritha Hospitals,
EMP-1019,G0900R0830,2025-05-26,2025-05-26,Active,1,Haritha Hospitals,
EMP-1019,G0900R0830,2025-05-27,2025-05-27,Active,1,Haritha Hospitals,
EMP-1019,G0900R0830,2025-05-28,2025-05-28,Active,1,Haritha Hospitals,
EMP-1019,G0900R0830,2025-05-29,2025-05-29,Active,1,Haritha Hospitals,
EMP-1019,G0900R0830,2025-05-30,2025-05-30,Active,1,Haritha Hospitals,
EMP-1019,G0900R0830,2025-05-31,2025-05-31,Active,1,Haritha Hospitals,
EMP-1019,G0900R0830,2025-06-02,2025-06-02,Active,1,Haritha Hospitals,
EMP-1019,G0900R0830,2025-06-03,2025-06-03,Active,1,Haritha Hospitals,
EMP-1019,G0900R0830,2025-06-04,2025-06-04,Active,1,Haritha Hospitals,
EMP-1019,G0900R0830,2025-06-05,2025-06-05,Active,1,Haritha Hospitals,
EMP-1019,G0900R0830,2025-06-06,2025-06-06,Active,1,Haritha Hospitals,
EMP-1019,G0900R0830,2025-06-07,2025-06-07,Active,1,Haritha Hospitals,
EMP-1019,G0900R0830,2025-06-09,2025-06-09,Active,1,Haritha Hospitals,
EMP-1019,G0900R0830,2025-06-10,2025-06-10,Active,1,Haritha Hospitals,
EMP-1019,G0900R0830,2025-06-11,2025-06-11,Active,1,Haritha Hospitals,
EMP-1019,G0900R0830,2025-06-12,2025-06-12,Active,1,Haritha Hospitals,
EMP-1019,G0900R0830,2025-06-13,2025-06-13,Active,1,Haritha Hospitals,
EMP-1019,G0900R0830,2025-06-14,2025-06-14,Active,1,Haritha Hospitals,
EMP-1019,G0900R0830,2025-06-16,2025-06-16,Active,1,Haritha Hospitals,
EMP-1019,G0900R0830,2025-06-17,2025-06-17,Active,1,Haritha Hospitals,
EMP-1019,G0900R0830,2025-06-18,2025-06-18,Active,1,Haritha Hospitals,
EMP-1019,G0900R0830,2025-06-19,2025-06-19,Active,1,Haritha Hospitals,
EMP-1019,G0900R0830,2025-06-20,2025-06-20,Active,1,Haritha Hospitals,
EMP-1019,G0900R0830,2025-06-21,2025-06-21,Active,1,Haritha Hospitals,
EMP-1019,G0900R0830,2025-06-23,2025-06-23,Active,1,Haritha Hospitals,
EMP-1019,G0900R0830,2025-06-24,2025-06-24,Active,1,Haritha Hospitals,
EMP-1020,N2000R1200,2025-05-27,2025-05-27,Active,1,Haritha Hospitals,
EMP-1020,N2000R1200,2025-05-28,2025-05-28,Active,1,Haritha Hospitals,
EMP-1020,N2000R1200,2025-05-29,2025-05-29,Active,1,Haritha Hospitals,
EMP-1020,N2000R1200,2025-05-30,2025-05-30,Active,1,Haritha Hospitals,
EMP-1020,N2000R1200,2025-05-31,2025-05-31,Active,1,Haritha Hospitals,
EMP-1020,N2000R1200,2025-06-01,2025-06-01,Active,1,Haritha Hospitals,
EMP-1020,N2000R1200,2025-06-02,2025-06-02,Active,1,Haritha Hospitals,
EMP-1020,N2000R1200,2025-06-03,2025-06-03,Active,1,Haritha Hospitals,
EMP-1020,N2000R1200,2025-06-04,2025-06-04,Active,1,Haritha Hospitals,
EMP-1020,N2000R1200,2025-06-05,2025-06-05,Active,1,Haritha Hospitals,
EMP-1020,N2000R1200,2025-06-06,2025-06-06,Active,1,Haritha Hospitals,
EMP-1020,M0800R0600,2025-06-08,2025-06-08,Active,1,Haritha Hospitals,
EMP-1020,M0800R0600,2025-06-09,2025-06-09,Active,1,Haritha Hospitals,
EMP-1020,M0800R0600,2025-06-10,2025-06-10,Active,1,Haritha Hospitals,
EMP-1020,M0800R0600,2025-06-11,2025-06-11,Active,1,Haritha Hospitals,
EMP-1020,M0800R0600,2025-06-12,2025-06-12,Active,1,Haritha Hospitals,
EMP-1020,M0800R0600,2025-06-14,2025-06-14,Active,1,Haritha Hospitals,
EMP-1020,M0800R0600,2025-06-15,2025-06-15,Active,1,Haritha Hospitals,
EMP-1020,M0800R0600,2025-06-16,2025-06-16,Active,1,Haritha Hospitals,
EMP-1020,M0800R0600,2025-06-17,2025-06-17,Active,1,Haritha Hospitals,
EMP-1020,M0800R0600,2025-06-18,2025-06-18,Active,1,Haritha Hospitals,
EMP-1020,M0800R0600,2025-06-19,2025-06-19,Active,1,Haritha Hospitals,
EMP-1020,M0800R0600,2025-06-20,2025-06-20,Active,1,Haritha Hospitals,
EMP-1020,M0800R0600,2025-06-21,2025-06-21,Active,1,Haritha Hospitals,
EMP-1020,M0800R0600,2025-06-22,2025-06-22,Active,1,Haritha Hospitals,
EMP-1020,M0800R0600,2025-06-23,2025-06-23,Active,1,Haritha Hospitals,
EMP-1020,M0800R0600,2025-06-24,2025-06-24,Active,1,Haritha Hospitals,
EMP-1021,N2000R1200,2025-05-26,2025-05-26,Active,1,Haritha Hospitals,
EMP-1021,N2000R1200,2025-05-27,2025-05-27,Active,1,Haritha Hospitals,
EMP-1021,N2000R1200,2025-05-28,2025-05-28,Active,1,Haritha Hospitals,
EMP-1021,N2000R1200,2025-05-29,2025-05-29,Active,1,Haritha Hospitals,
EMP-1021,N2000R1200,2025-05-30,2025-05-30,Active,1,Haritha Hospitals,
EMP-1021,N2000R1200,2025-05-31,2025-05-31,Active,1,Haritha Hospitals,
EMP-1021,N2000R1200,2025-06-01,2025-06-01,Active,1,Haritha Hospitals,
EMP-1021,N2000R1200,2025-06-02,2025-06-02,Active,1,Haritha Hospitals,
EMP-1021,N2000R1200,2025-06-03,2025-06-03,Active,1,Haritha Hospitals,
EMP-1021,N2000R1200,2025-06-04,2025-06-04,Active,1,Haritha Hospitals,
EMP-1021,M0800R0600,2025-06-07,2025-06-07,Active,1,Haritha Hospitals,
EMP-1021,M0800R0600,2025-06-08,2025-06-08,Active,1,Haritha Hospitals,
EMP-1021,M0800R0600,2025-06-09,2025-06-09,Active,1,Haritha Hospitals,
EMP-1021,M0800R0600,2025-06-10,2025-06-10,Active,1,Haritha Hospitals,
EMP-1021,A1400R0600,2025-06-11,2025-06-11,Active,1,Haritha Hospitals,
EMP-1021,A1400R0600,2025-06-12,2025-06-12,Active,1,Haritha Hospitals,
EMP-1021,A1400R0600,2025-06-13,2025-06-13,Active,1,Haritha Hospitals,
EMP-1021,A1400R0600,2025-06-14,2025-06-14,Active,1,Haritha Hospitals,
EMP-1021,A1400R0600,2025-06-15,2025-06-15,Active,1,Haritha Hospitals,
EMP-1021,M0800R0600,2025-06-16,2025-06-16,Active,1,Haritha Hospitals,
EMP-1021,A1400R0600,2025-06-18,2025-06-18,Active,1,Haritha Hospitals,
EMP-1021,M0800R0600,2025-06-19,2025-06-19,Active,1,Haritha Hospitals,
EMP-1021,A1400R0600,2025-06-20,2025-06-20,Active,1,Haritha Hospitals,
EMP-1021,A1400R0600,2025-06-21,2025-06-21,Active,1,Haritha Hospitals,
EMP-1021,M0800R0600,2025-06-23,2025-06-23,Active,1,Haritha Hospitals,
EMP-1021,A1400R0600,2025-06-24,2025-06-24,Active,1,Haritha Hospitals,
EMP-1022,G1000R0830,2025-05-26,2025-05-26,Active,1,Haritha Hospitals,
EMP-1022,G1000R0830,2025-05-27,2025-05-27,Active,1,Haritha Hospitals,
EMP-1022,G1000R0830,2025-05-28,2025-05-28,Active,1,Haritha Hospitals,
EMP-1022,G1000R0830,2025-05-29,2025-05-29,Active,1,Haritha Hospitals,
EMP-1022,G1000R0830,2025-05-30,2025-05-30,Active,1,Haritha Hospitals,
EMP-1022,G1000R0830,2025-05-31,2025-05-31,Active,1,Haritha Hospitals,
EMP-1022,G1000R0830,2025-06-02,2025-06-02,Active,1,Haritha Hospitals,
EMP-1022,G1000R0830,2025-06-03,2025-06-03,Active,1,Haritha Hospitals,
EMP-1022,G1000R0830,2025-06-04,2025-06-04,Active,1,Haritha Hospitals,
EMP-1022,G1000R0830,2025-06-05,2025-06-05,Active,1,Haritha Hospitals,
EMP-1022,G1000R0830,2025-06-06,2025-06-06,Active,1,Haritha Hospitals,
EMP-1022,G1000R0830,2025-06-07,2025-06-07,Active,1,Haritha Hospitals,
EMP-1022,G1000R0830,2025-06-09,2025-06-09,Active,1,Haritha Hospitals,
EMP-1022,G1000R0830,2025-06-10,2025-06-10,Active,1,Haritha Hospitals,
EMP-1022,G1000R0830,2025-06-11,2025-06-11,Active,1,Haritha Hospitals,
EMP-1022,G1000R0830,2025-06-12,2025-06-12,Active,1,Haritha Hospitals,
EMP-1022,G1000R0830,2025-06-13,2025-06-13,Active,1,Haritha Hospitals,
EMP-1022,G1000R0830,2025-06-14,2025-06-14,Active,1,Haritha Hospitals,
EMP-1022,G1000R0830,2025-06-16,2025-06-16,Active,1,Haritha Hospitals,
EMP-1022,G1000R0830,2025-06-17,2025-06-17,Active,1,Haritha Hospitals,
EMP-1022,G1000R0830,2025-06-18,2025-06-18,Active,1,Haritha Hospitals,
EMP-1022,G1000R0830,2025-06-19,2025-06-19,Active,1,Haritha Hospitals,
EMP-1022,G1000R0830,2025-06-20,2025-06-20,Active,1,Haritha Hospitals,
EMP-1022,G1000R0830,2025-06-21,2025-06-21,Active,1,Haritha Hospitals,
EMP-1022,G1000R0830,2025-06-23,2025-06-23,Active,1,Haritha Hospitals,
EMP-1022,G1000R0830,2025-06-24,2025-06-24,Active,1,Haritha Hospitals,
EMP-1023,A1400R0600,2025-05-26,2025-05-26,Active,1,Haritha Hospitals,
EMP-1023,M0800R0600,2025-05-27,2025-05-27,Active,1,Haritha Hospitals,
EMP-1023,A1400R0600,2025-05-28,2025-05-28,Active,1,Haritha Hospitals,
EMP-1023,A1400R0600,2025-05-29,2025-05-29,Active,1,Haritha Hospitals,
EMP-1023,A1400R0600,2025-05-30,2025-05-30,Active,1,Haritha Hospitals,
EMP-1023,A1400R0600,2025-06-01,2025-06-01,Active,1,Haritha Hospitals,
EMP-1023,A1400R0600,2025-06-02,2025-06-02,Active,1,Haritha Hospitals,
EMP-1023,A1400R0600,2025-06-03,2025-06-03,Active,1,Haritha Hospitals,
EMP-1023,A1400R0600,2025-06-04,2025-06-04,Active,1,Haritha Hospitals,
EMP-1023,M0800R0600,2025-06-05,2025-06-05,Active,1,Haritha Hospitals,
EMP-1023,A1400R0600,2025-06-07,2025-06-07,Active,1,Haritha Hospitals,
EMP-1023,A1400R0600,2025-06-08,2025-06-08,Active,1,Haritha Hospitals,
EMP-1023,A1400R0600,2025-06-09,2025-06-09,Active,1,Haritha Hospitals,
EMP-1023,M0800R0600,2025-06-10,2025-06-10,Active,1,Haritha Hospitals,
EMP-1023,M0800R0600,2025-06-11,2025-06-11,Active,1,Haritha Hospitals,
EMP-1023,M0800R0600,2025-06-13,2025-06-13,Active,1,Haritha Hospitals,
EMP-1023,M0800R0600,2025-06-14,2025-06-14,Active,1,Haritha Hospitals,
EMP-1023,M0800R0600,2025-06-15,2025-06-15,Active,1,Haritha Hospitals,
EMP-1023,N2000R1200,2025-06-16,2025-06-16,Active,1,Haritha Hospitals,
EMP-1023,N2000R1200,2025-06-17,2025-06-17,Active,1,Haritha Hospitals,
EMP-1023,N2000R1200,2025-06-18,2025-06-18,Active,1,Haritha Hospitals,
EMP-1023,N2000R1200,2025-06-19,2025-06-19,Active,1,Haritha Hospitals,
EMP-1023,N2000R1200,2025-06-20,2025-06-20,Active,1,Haritha Hospitals,
EMP-1023,N2000R1200,2025-06-21,2025-06-21,Active,1,Haritha Hospitals,
EMP-1023,N2000R1200,2025-06-22,2025-06-22,Active,1,Haritha Hospitals,
EMP-1023,N2000R1200,2025-06-23,2025-06-23,Active,1,Haritha Hospitals,
EMP-1023,N2000R1200,2025-06-24,2025-06-24,Active,1,Haritha Hospitals,
EMP-1024,G0900R0830,2025-05-26,2025-05-26,Active,1,Haritha Hospitals,
EMP-1024,G0900R0830,2025-05-27,2025-05-27,Active,1,Haritha Hospitals,
EMP-1024,G0900R0830,2025-05-28,2025-05-28,Active,1,Haritha Hospitals,
EMP-1024,G0900R0830,2025-05-29,2025-05-29,Active,1,Haritha Hospitals,
EMP-1024,G0900R0830,2025-05-30,2025-05-30,Active,1,Haritha Hospitals,
